"Cont", "Макаронные изделия "Granoro" (Граноро) №79 Farfalloni (бабочки) 500г", 14000

"Utkonos", "Макаронные изделия Divella Fettuccine 500г", 6960
"Cont", "Макаронные изделия "Donna Vera" (Донна Вера) Spaghetti (спагетти) 450г", 4290

"Utkonos", "Геркулес Русский продукт Монастырский овсяные хлопья, 500 г", 4770
"Cont", "Макаронные изделия "Макфа" экспресс спиральки 400г Россия", 4090

"Utkonos", "Пшено Алтайская сказка шлифованное 800г", 5380
"Cont", "Хлопья гречневые "Алтайская сказка" 400гр", 5890

"Utkonos", "Лапша Три-С Somen Noodle 300г", 7160
"Cont", "Крупа Рис "Uncle Ben's" (Анкл Бенс) пропаренный длиннозерный порционный (4х125) 500г", 9190

"Utkonos", "Макароны Макфа Витки 450г", 4530
"Cont", "Крупа Рис "Карачиха" длиннозерный 900г", 4390

"Utkonos", "Рис Мистраль индика белый длиннозерный 1кг", 13100
"Cont", "Чечевица "Мистраль" желтая 450г фасованная", 13000

"Utkonos", "Рис Ярмарка Круглозерный, 800г", 8240
"Cont", "Горох Нут "Ярмарка Платинум" 350г фасованный", 9090

"Utkonos", "Нут Мистраль 450г", 11400
"Cont", "Горох НУТ "Мистраль" 450г фасованный", 11000

"Utkonos", "Рис Шебекинский пропаренный шлифованный 900г", 8470
"Cont", "Фасоль "Шебекинская" южная 800г фасованная", 8190

"Utkonos", "Сода пищевая 500г", 1650
"Cont", "Крупа Пшеничная "Карачиха" 600гр", 1850

"Utkonos", "Крупа Увелка Перловая 5*80г", 5140
"Cont", "Крупа Манная "Алтайская Сказка" 700г", 4290

"Utkonos", "Макаронные изделия Макфа Гребешки, 450г", 4530
"Cont", "Крупа Манная "Карачиха" 800г", 3190

"Utkonos", "Крупа Мистраль манная "Семолина", 450г", 7470
"Cont", "Хлопья овсяные "Мистраль" 500г Россия", 7090

"Utkonos", "Пшено Увелка шлифованное 5 пакетиков по 100г", 7860
"Cont", "Хлопья овсяные "Увелка" традиционные 500г карт.упак", 8190

"Utkonos", "Крупа Дары Фортуны Гречневый продел 0,8кг", 4700
"Cont", "Крупа Перловая "Алтайская Сказка" 800г", 5590

"Utkonos", "Масло Аленушка подсолнечное нерафинированное первый сорт 0,9л", 8520
"Cont", "Масло подсолнечное "Олейна" с добавлением оливкового масла 1л", 9990

"Utkonos", "Масло Масленица подсолнечное, рафинированное, дезодорированное 1л", 9040
"Cont", "Масло подсолнечное "Масленица" рафинированное 0,9л", 6990

"Utkonos", "Масло Золотая мечта подсолнечное Премиум рафинированное, 0,9л", 9320
"Cont", "Масло подсолнечное "Золотая семечка" рафинированное 1,0л Россия", 9390

"Utkonos", "Масло Слобода подсолнечное рафинированное дезодорированное 1,8л", 22200
"Cont", "Масло подсолнечное "Россиянка" рафинированное дезодорированное 2,0л", 21000

"Utkonos", "Семечки Кубанские белые соленые 180г", 9100
"Cont", "Масло подсолнечное "Кубань" нерафинированное 0,71л", 8190

"Utkonos", "Масло Ideal микс подсолнечного и оливкового масел 1л", 12600
"Cont", "Масло подсолнечное "Ideal" (Идеал) рафинированное дезодарированное 0,75л", 12000

"Utkonos", "Масло Россиянка подсолнечное рафинированное дезодорированное 1л", 11000
"Cont", "Масло подсолнечное ''Подсолнышко'' рафинированное дезодорированное 850мл", 6590

"Utkonos", "Масло Filippo Berio оливковое Extra Virgin 1л стекло", 61000
"Cont", "Масло оливковое "ITLV" (Итлв) Virgen Extra 0,75л Испания", 81000

"Utkonos", "Масло La Espanola оливковое Extra Virgin, 1л ж/б", 70300
"Cont", "Масло оливковое "Maestro de Oliva" (Маэстро де Олива) Extra Virgin  0,5л", 52000

"Utkonos", "Масло Monini Экстра Вирджин 4 перца оливковое нерафинированное, 250мл стекло", 66900
"Cont", "Масло оливковое "Monini" (Монини) Анфора 100% 0.5л стекло Италия", 81000

"Utkonos", "Масло Filippo Berio оливковое Extra Virgin 0,5л стекло", 32900
"Cont", "Масло оливковое "Carapelli" (Карапелли) Extra Virgin 250мл Италия", 32000

"Utkonos", "Масло Delphi оливковое холодного отжима Extra Virgin 750мл стекло", 56700
"Cont", "Масло оливковое "Iberica" (Иберика) Extra Virgin 0,5л Испания", 57000

"Utkonos", "Суп Podravka говяжий с вермишелью 65г", 2590
"Cont", "Суп говяжий со звездочками "Podravka" (Подравка) 52г", 2950

"Utkonos", "Бульон Knorr куриный Душа обеда желеобразный 56г", 3460
"Cont", "Бульон "Knorr" (Кнорр) Душа обеда куриный 112г желеобразный", 7090

"Utkonos", "Лапша Доширак со вкусом курицы быстрого приготовления 90г", 2640
"Cont", "Лапша "Доширак" со вкусом свинины 90г", 2690

"Utkonos", "Сахарная пудра Dr.Oetker со вкусом ванили, 80г", 3870
"Cont", "Желе "Dr.Oetker" (Доктор Оеткер) со вкусом малины 45г пакет", 2520

"Utkonos", "Суп Maggi Горячая кружка курица с вермишелью 12г", 2300
"Cont", "Суп "Maggi" (Магги) куриный с вермишелью 50г Россия", 2320

"Utkonos", "Быстросуп Gallina Blanca гороховый с сухариками 17г", 2110
"Cont", "Суп "Gallina Blanca" (Галина Бланка) грибной с лапшой 61г пакет", 2430

"Utkonos", "Бульон Gallina Blanca куриный 8шт*10г", 3040
"Cont", "Суп "Gallina Blanca" (Галина Бланка) куриный с вермишелью 61г пакет", 2920

"Utkonos", "Макароны Gallina Blanca Рожки 450г", 4880
"Cont", "Борщ "Gallina Blanca" (Галина Бланка) 46г пакет", 3790

"Utkonos", "Суп Podravka "Алфавит" с макаронными изделиями и овощами 52г", 2590
"Cont", "Суп куриный с вермишелью "Podravka" (Подравка) 62г Хорватия", 2770

"Utkonos", "Крем Русский продукт заварной шоколадный 120г", 3730
"Cont", "Кисель "Русский продукт" клубника 220г брикет", 3390

"Utkonos", "Бульон Knorr говяжий "Душа обеда" желеобразный 2*28г", 3460
"Cont", "Бульон "Knorr" (Кнорр) Душа обеда говяжий наваристый 112г желеобразный", 7090

"Utkonos", "Салат из морской капусты "Диетический" с крабовыми палочками 200г", 5080
"Cont", "Суп грибной "Домашнее бистро" с белыми грибами 75г пакет", 5190

"Utkonos", "Суп Knorr Чашка супа Томатный с сухариками по-итальянски, 18г", 1870
"Cont", "Чашка супа "Knorr" (Кнорр) Луковый с сухариками по-французски 16г пакет", 2140

"Utkonos", "Завтрак Nestle Nesquik шоколадный с подушечками, 325г", 15200
